Identifier,Age,Schooling,Choice,Wage
356,16.0,10.0,schooling,
356,17.0,11.0,blue_collar,
356,18.0,11.0,home,
356,19.0,11.0,blue_collar,10603.332198207818
356,20.0,11.0,home,
356,21.0,11.0,blue_collar,17073.289671771618
356,22.0,11.0,blue_collar,10109.55058942932
356,23.0,11.0,blue_collar,12239.06621239559
356,24.0,11.0,blue_collar,18650.091716721217
356,25.0,11.0,white_collar,25045.148957803765
358,16.0,10.0,schooling,
358,17.0,11.0,schooling,
358,18.0,12.0,schooling,
358,19.0,13.0,schooling,
358,20.0,14.0,home,
358,21.0,14.0,schooling,
358,22.0,15.0,schooling,
358,23.0,16.0,blue_collar,13915.495098604511
358,24.0,16.0,blue_collar,19346.197732458928
358,25.0,16.0,blue_collar,26307.78783257075
366,16.0,10.0,schooling,
366,17.0,11.0,schooling,
366,18.0,12.0,schooling,
366,19.0,13.0,schooling,
366,20.0,14.0,home,
366,21.0,14.0,schooling,
366,22.0,15.0,schooling,
366,23.0,16.0,white_collar,26823.716645286077
366,24.0,16.0,white_collar,26288.242670733773
372,16.0,10.0,schooling,
372,17.0,11.0,schooling,
372,18.0,12.0,schooling,
372,19.0,13.0,schooling,
372,20.0,14.0,schooling,
372,21.0,15.0,white_collar,16120.945099231252
372,22.0,15.0,white_collar,
372,23.0,15.0,white_collar,
372,24.0,15.0,white_collar,
372,25.0,15.0,white_collar,
372,26.0,15.0,white_collar,
376,16.0,9.0,schooling,
376,17.0,10.0,home,
376,18.0,10.0,home,
376,19.0,10.0,blue_collar,24208.999586830898
376,20.0,10.0,blue_collar,19596.351469652436
376,21.0,10.0,white_collar,18823.138531534358
376,22.0,10.0,blue_collar,21576.69594185342
376,23.0,10.0,home,
376,24.0,10.0,home,
376,25.0,10.0,schooling,
376,26.0,11.0,home,
393,16.0,11.0,schooling,
393,17.0,12.0,blue_collar,14743.142691576444
393,18.0,12.0,blue_collar,15026.242176758884
393,19.0,12.0,blue_collar,16023.751894663019
393,20.0,12.0,blue_collar,17555.63571497397
393,21.0,12.0,blue_collar,20225.6303543416
393,22.0,12.0,blue_collar,
393,23.0,12.0,blue_collar,29373.751233879637
393,24.0,12.0,blue_collar,30490.45246568378
406,16.0,10.0,schooling,
406,17.0,11.0,schooling,
406,18.0,12.0,schooling,
406,19.0,13.0,blue_collar,14015.652383423952
406,20.0,13.0,blue_collar,15191.146264351077
406,21.0,13.0,blue_collar,15692.573900680323
406,22.0,13.0,blue_collar,16342.02444180684
406,23.0,13.0,blue_collar,17590.64565327911
408,16.0,10.0,schooling,
408,17.0,11.0,schooling,
408,18.0,12.0,blue_collar,15744.285536911628
408,19.0,12.0,blue_collar,15039.786605836267
408,20.0,12.0,blue_collar,15611.611730283792
408,21.0,12.0,blue_collar,17101.367253872708
408,22.0,12.0,blue_collar,40844.57303225152
408,23.0,12.0,blue_collar,41325.07423156475
408,24.0,12.0,blue_collar,39121.85131107164
408,25.0,12.0,blue_collar,47279.14387735936
408,26.0,12.0,blue_collar,56057.967293679045
410,16.0,10.0,schooling,
410,17.0,11.0,schooling,
410,18.0,12.0,military,8051.185717415493
410,19.0,12.0,military,8849.306601207792
410,20.0,12.0,military,12085.002734869575
410,21.0,12.0,blue_collar,10229.333249831147
410,22.0,12.0,blue_collar,14405.7013938553
410,23.0,12.0,blue_collar,16181.996226573161
410,24.0,12.0,blue_collar,18687.708867144953
410,25.0,12.0,blue_collar,22235.382232932498
410,26.0,12.0,blue_collar,23473.73936620912
411,16.0,9.0,blue_collar,9458.936021666319
411,17.0,9.0,blue_collar,10864.37730424103
411,18.0,9.0,home,
411,19.0,9.0,blue_collar,16976.19575647284
411,20.0,9.0,blue_collar,18162.2475619743
411,21.0,9.0,blue_collar,29311.195707385137
411,22.0,9.0,blue_collar,
411,23.0,9.0,blue_collar,
411,24.0,9.0,blue_collar,42217.54956786986
412,16.0,9.0,schooling,
412,17.0,10.0,schooling,
412,18.0,11.0,schooling,
412,19.0,12.0,military,10979.840316450212
412,20.0,12.0,military,12161.860512227022
412,21.0,12.0,military,12626.130660401941
412,22.0,12.0,schooling,
412,23.0,13.0,blue_collar,21988.307066598885
415,16.0,10.0,blue_collar,
415,17.0,10.0,blue_collar,7612.810428856197
415,18.0,10.0,blue_collar,
415,19.0,10.0,blue_collar,9484.705770070363
415,20.0,10.0,blue_collar,7490.688829495631
415,21.0,10.0,blue_collar,12906.371053937966
415,22.0,10.0,blue_collar,12856.979417665176
415,23.0,10.0,white_collar,14350.214005682838
415,24.0,10.0,white_collar,14175.107002841418
415,25.0,10.0,blue_collar,17590.64565327911
419,16.0,10.0,home,
419,17.0,10.0,military,
419,18.0,10.0,blue_collar,6146.649877713238
419,19.0,10.0,home,
419,20.0,10.0,blue_collar,9397.66924876709
419,21.0,10.0,home,
419,22.0,10.0,blue_collar,12556.068332469207
419,23.0,10.0,blue_collar,20330.62179540977
419,24.0,10.0,blue_collar,16624.758515505848
420,16.0,10.0,home,
420,17.0,10.0,schooling,
420,18.0,11.0,schooling,
420,19.0,12.0,blue_collar,9709.51317383404
420,20.0,12.0,blue_collar,8744.68324948549
420,21.0,12.0,home,
420,22.0,12.0,home,
420,23.0,12.0,home,
430,16.0,9.0,schooling,
430,17.0,10.0,schooling,
430,18.0,11.0,schooling,
430,19.0,12.0,home,
430,20.0,12.0,home,
430,21.0,12.0,home,
430,22.0,12.0,blue_collar,
430,23.0,12.0,blue_collar,
430,24.0,12.0,blue_collar,
430,25.0,12.0,blue_collar,
430,26.0,12.0,white_collar,
433,16.0,10.0,schooling,
433,17.0,11.0,schooling,
433,18.0,12.0,blue_collar,10118.695679168914
433,19.0,12.0,blue_collar,10266.7630188601
433,20.0,12.0,blue_collar,9614.647170928458
433,21.0,12.0,blue_collar,10182.519265728808
433,22.0,12.0,white_collar,9919.72855161708
433,23.0,12.0,blue_collar,10945.841879707817
433,24.0,12.0,white_collar,10865.16203287415
433,25.0,12.0,white_collar,10759.09721972449
433,26.0,12.0,blue_collar,21988.307066598885
434,16.0,10.0,schooling,
434,17.0,11.0,schooling,
434,18.0,12.0,blue_collar,10152.935493732804
434,19.0,12.0,white_collar,10395.201208032633
434,20.0,12.0,blue_collar,19232.739471522786
434,21.0,12.0,blue_collar,19648.977279372353
434,22.0,12.0,blue_collar,20984.50635239822
434,23.0,12.0,blue_collar,22376.503534790412
434,24.0,12.0,blue_collar,24596.182793876746
435,16.0,10.0,schooling,
435,17.0,11.0,schooling,
435,18.0,12.0,blue_collar,12722.277077739092
435,19.0,12.0,blue_collar,13819.82608837835
435,20.0,12.0,blue_collar,14781.952135056923
435,21.0,12.0,blue_collar,13716.537243399129
435,22.0,12.0,blue_collar,12553.097604638451
435,23.0,12.0,blue_collar,14243.347045397906
435,24.0,12.0,home,
435,25.0,12.0,blue_collar,24711.274163059945
435,26.0,12.0,blue_collar,18567.90374512794
440,16.0,10.0,schooling,
440,17.0,11.0,schooling,
440,18.0,12.0,blue_collar,
440,19.0,12.0,blue_collar,17675.95589539653
440,20.0,12.0,blue_collar,17402.75099985491
440,21.0,12.0,home,
440,22.0,12.0,blue_collar,19510.496553704605
440,23.0,12.0,blue_collar,19628.97852065623
440,24.0,12.0,blue_collar,19943.783106710387
440,25.0,12.0,blue_collar,22171.4256555048
440,26.0,12.0,blue_collar,23681.406710726995
441,16.0,10.0,schooling,
441,17.0,11.0,schooling,
441,18.0,12.0,home,
441,19.0,12.0,blue_collar,11037.573959653619
441,20.0,12.0,blue_collar,9659.469953197016
441,21.0,12.0,blue_collar,10149.624731806447
441,22.0,12.0,blue_collar,16698.737040010685
441,23.0,12.0,blue_collar,15181.136615952715
441,24.0,12.0,blue_collar,16359.300457549569
443,16.0,11.0,schooling,
443,17.0,12.0,schooling,
443,18.0,13.0,schooling,
443,19.0,14.0,home,
443,20.0,14.0,military,8758.64388282019
443,21.0,14.0,military,9560.801189796633
443,22.0,14.0,military,10748.995793053617
443,23.0,14.0,blue_collar,9908.48109916196
443,24.0,14.0,blue_collar,10305.606509289566
443,25.0,14.0,blue_collar,10261.20996441281
445,16.0,11.0,schooling,
445,17.0,12.0,schooling,
445,18.0,13.0,schooling,
445,19.0,14.0,schooling,
445,20.0,15.0,home,
445,21.0,15.0,schooling,
445,22.0,16.0,white_collar,72441.5353329944
447,16.0,9.0,schooling,
447,17.0,10.0,schooling,
447,18.0,11.0,schooling,
447,19.0,12.0,home,
447,20.0,12.0,white_collar,10058.19549144964
447,21.0,12.0,blue_collar,
447,22.0,12.0,blue_collar,
447,23.0,12.0,home,
447,24.0,12.0,blue_collar,18374.38405927418
447,25.0,12.0,blue_collar,19545.161836976786
448,16.0,9.0,schooling,
448,17.0,10.0,schooling,
448,18.0,11.0,schooling,
448,19.0,12.0,blue_collar,6342.666973615367
448,20.0,12.0,blue_collar,7235.715229253267
448,21.0,12.0,blue_collar,10924.952971775256
448,22.0,12.0,home,
448,23.0,12.0,blue_collar,11727.09710218607
450,16.0,10.0,schooling,
450,17.0,11.0,schooling,
450,18.0,12.0,blue_collar,16559.145476511974
450,19.0,12.0,home,
450,20.0,12.0,blue_collar,19509.066698754454
450,21.0,12.0,blue_collar,17147.585765654898
450,22.0,12.0,blue_collar,
450,23.0,12.0,white_collar,21198.68624992205
450,24.0,12.0,blue_collar,15537.02318254625
450,25.0,12.0,white_collar,20161.72688199115
450,26.0,12.0,home,
451,16.0,11.0,schooling,
451,17.0,12.0,blue_collar,9544.463480142907
451,18.0,12.0,blue_collar,8430.646916598076
451,19.0,12.0,blue_collar,11328.625310731457
451,20.0,12.0,blue_collar,11434.408933024064
451,21.0,12.0,blue_collar,10657.826693362425
451,22.0,12.0,blue_collar,13681.613285883748
453,16.0,10.0,schooling,
453,17.0,11.0,schooling,
453,18.0,12.0,blue_collar,16131.093893452638
453,19.0,12.0,blue_collar,11370.329175586907
453,20.0,12.0,blue_collar,13038.664032942192
453,21.0,12.0,blue_collar,17778.628930421535
453,22.0,12.0,blue_collar,17141.433563194052
453,23.0,12.0,blue_collar,16591.512438161124
453,24.0,12.0,blue_collar,16201.298494746197
453,25.0,12.0,blue_collar,15830.913330695728
453,26.0,12.0,home,
461,16.0,10.0,schooling,
461,17.0,11.0,schooling,
461,18.0,12.0,schooling,
461,19.0,13.0,schooling,
461,20.0,14.0,schooling,
461,21.0,15.0,schooling,
461,22.0,16.0,white_collar,20632.569746573237
461,23.0,16.0,white_collar,23947.528259027426
461,24.0,16.0,blue_collar,24436.364421105638
461,25.0,16.0,blue_collar,24594.343695924108
461,26.0,16.0,blue_collar,25740.978139298426
470,16.0,10.0,schooling,
470,17.0,11.0,home,
470,18.0,11.0,military,5864.291135585961
470,19.0,11.0,military,10910.295468823982
470,20.0,11.0,military,13678.671564371367
470,21.0,11.0,blue_collar,16131.506682394047
470,22.0,11.0,blue_collar,16436.53540809433
470,23.0,11.0,blue_collar,
470,24.0,11.0,blue_collar,12639.428718723399
470,25.0,11.0,blue_collar,12215.726148110489
477,16.0,9.0,schooling,
477,17.0,10.0,home,
477,18.0,10.0,home,
477,19.0,10.0,home,
477,20.0,10.0,home,
477,21.0,10.0,white_collar,
477,22.0,10.0,home,
477,23.0,10.0,home,
477,24.0,10.0,home,
479,16.0,10.0,schooling,
479,17.0,11.0,schooling,
479,18.0,12.0,home,
479,19.0,12.0,military,10176.887206090894
479,20.0,12.0,military,9555.416097021762
479,21.0,12.0,military,12840.293767899033
479,22.0,12.0,military,11675.644540344341
479,23.0,12.0,military,11372.600641117862
479,24.0,12.0,military,13292.927046263341
484,16.0,9.0,schooling,
484,17.0,10.0,schooling,
484,18.0,11.0,schooling,
484,19.0,12.0,blue_collar,7142.213385356147
484,20.0,12.0,blue_collar,7757.394510913187
484,21.0,12.0,blue_collar,7793.359604960663
484,22.0,12.0,home,
484,23.0,12.0,blue_collar,15167.155525253445
484,24.0,12.0,blue_collar,18275.948856577725
484,25.0,12.0,blue_collar,13756.330252131065
484,26.0,12.0,home,
486,16.0,10.0,schooling,
486,17.0,11.0,schooling,
486,18.0,12.0,blue_collar,9388.567575824109
486,19.0,12.0,blue_collar,17805.63332980245
486,20.0,12.0,blue_collar,16840.941472708677
486,21.0,12.0,white_collar,26242.447601115047
486,22.0,12.0,white_collar,35993.712834187725
486,23.0,12.0,home,
486,24.0,12.0,white_collar,36647.178444331475
488,16.0,11.0,schooling,
488,17.0,12.0,blue_collar,
488,18.0,12.0,military,7895.881863821782
488,19.0,12.0,military,8976.0232355473
488,20.0,12.0,military,9875.548472426508
488,21.0,12.0,military,14340.943082753955
488,22.0,12.0,military,14759.67417738539
488,23.0,12.0,military,14054.067596104976
489,16.0,10.0,schooling,
489,17.0,11.0,schooling,
489,18.0,12.0,schooling,
489,19.0,13.0,schooling,
489,20.0,14.0,white_collar,17631.126733556655
489,21.0,14.0,home,
489,22.0,14.0,white_collar,23406.736721318724
489,23.0,14.0,white_collar,30061.07078362192
489,24.0,14.0,white_collar,30307.249948506516
489,25.0,14.0,white_collar,30811.08940581951
489,26.0,14.0,white_collar,30783.629893238434
493,16.0,10.0,schooling,
493,17.0,11.0,schooling,
493,18.0,12.0,white_collar,8169.635181802276
493,19.0,12.0,schooling,
493,20.0,13.0,blue_collar,13285.585989790716
493,21.0,13.0,blue_collar,17201.439021749444
493,22.0,13.0,blue_collar,23899.01729229859
493,23.0,13.0,blue_collar,19545.161836976786
508,16.0,10.0,schooling,
508,17.0,11.0,schooling,
508,18.0,12.0,military,16588.818501128255
508,19.0,12.0,military,16663.358405827406
508,20.0,12.0,military,16237.871772121529
508,21.0,12.0,military,16710.63181679628
508,22.0,12.0,military,16839.827337970644
508,23.0,12.0,military,
508,24.0,12.0,military,
509,16.0,10.0,schooling,
509,17.0,11.0,schooling,
509,18.0,12.0,blue_collar,7475.637720587159
509,19.0,12.0,blue_collar,22631.412047652277
509,20.0,12.0,schooling,
509,21.0,13.0,blue_collar,28905.277547205158
511,16.0,10.0,schooling,
511,17.0,11.0,schooling,
511,18.0,12.0,schooling,
511,19.0,13.0,schooling,
511,20.0,14.0,home,
511,21.0,14.0,blue_collar,21405.733461534735
511,22.0,14.0,blue_collar,23445.77174640213
511,23.0,14.0,blue_collar,24380.520303564368
511,24.0,14.0,white_collar,21612.53253685816
534,16.0,10.0,schooling,
534,17.0,11.0,blue_collar,9103.856197650297
534,18.0,11.0,blue_collar,8003.658739138874
534,19.0,11.0,home,
534,20.0,11.0,blue_collar,13848.877809932623
534,21.0,11.0,blue_collar,14353.505158006035
534,22.0,11.0,blue_collar,28622.33092352144
534,23.0,11.0,blue_collar,23893.570581257416
535,16.0,9.0,home,
535,17.0,9.0,home,
535,18.0,9.0,home,
535,19.0,9.0,home,
535,20.0,9.0,blue_collar,9764.42053315032
535,21.0,9.0,blue_collar,
535,22.0,9.0,home,
535,23.0,9.0,home,
537,16.0,9.0,schooling,
537,17.0,10.0,home,
537,18.0,10.0,schooling,
537,19.0,11.0,home,
537,20.0,11.0,home,
537,21.0,11.0,home,
537,22.0,11.0,home,
537,23.0,11.0,blue_collar,12407.58735068558
537,24.0,11.0,blue_collar,19545.161836976786
540,16.0,11.0,home,
540,17.0,11.0,military,13118.02792670858
540,18.0,11.0,military,29681.954766222414
540,19.0,11.0,military,17523.498541828558
540,20.0,11.0,military,9957.677596110638
540,21.0,11.0,military,12342.99942793833
540,22.0,11.0,blue_collar,13839.763332824734
540,23.0,11.0,blue_collar,16734.797803594334
540,24.0,11.0,home,
541,16.0,10.0,home,
541,17.0,10.0,military,6565.447799542959
541,18.0,10.0,military,7583.819556399496
541,19.0,10.0,military,10527.913562693593
541,20.0,10.0,blue_collar,
541,21.0,10.0,blue_collar,13948.535324693814
541,22.0,10.0,blue_collar,15023.385257058651
541,23.0,10.0,blue_collar,17894.515779672063
541,24.0,10.0,blue_collar,21988.307066598885
553,16.0,10.0,schooling,
553,17.0,11.0,schooling,
553,18.0,12.0,schooling,
553,19.0,13.0,schooling,
553,20.0,14.0,schooling,
553,21.0,15.0,schooling,
553,22.0,16.0,home,
553,23.0,16.0,blue_collar,13332.105237945936
553,24.0,16.0,blue_collar,13901.983883955643
553,25.0,16.0,white_collar,15225.137575081826
553,26.0,16.0,blue_collar,17379.557905439753
554,16.0,10.0,schooling,
554,17.0,11.0,schooling,
554,18.0,12.0,schooling,
554,19.0,13.0,schooling,
554,20.0,14.0,schooling,
554,21.0,15.0,schooling,
554,22.0,16.0,military,13664.572375974925
554,23.0,16.0,military,29055.668530757503
562,16.0,10.0,schooling,
562,17.0,11.0,schooling,
562,18.0,12.0,schooling,
562,19.0,13.0,schooling,
562,20.0,14.0,schooling,
562,21.0,15.0,schooling,
562,22.0,16.0,schooling,
562,23.0,17.0,schooling,
562,24.0,18.0,schooling,
562,25.0,19.0,schooling,
570,16.0,10.0,schooling,
570,17.0,11.0,blue_collar,17170.71488337899
570,18.0,11.0,white_collar,14141.845598633417
570,19.0,11.0,white_collar,13625.801966156803
570,20.0,11.0,white_collar,13197.962847093155
570,21.0,11.0,white_collar,12899.123005371175
570,22.0,11.0,white_collar,19462.648804885168
570,23.0,11.0,white_collar,23483.511947127605
571,16.0,11.0,schooling,
571,17.0,12.0,schooling,
571,18.0,13.0,white_collar,
571,19.0,13.0,blue_collar,13042.769995963221
571,20.0,13.0,blue_collar,12729.466589758953
571,21.0,13.0,white_collar,16534.811391256742
571,22.0,13.0,white_collar,15193.328927300456
573,16.0,10.0,schooling,
573,17.0,11.0,schooling,
573,18.0,12.0,schooling,
573,19.0,13.0,schooling,
573,20.0,14.0,schooling,
573,21.0,15.0,schooling,
573,22.0,16.0,schooling,
573,23.0,17.0,blue_collar,12008.393656082453
573,24.0,17.0,blue_collar,11927.659594572744
573,25.0,17.0,white_collar,
573,26.0,17.0,white_collar,
587,16.0,8.0,home,
587,17.0,8.0,schooling,
587,18.0,9.0,home,
587,19.0,9.0,home,
587,20.0,9.0,home,
587,21.0,9.0,home,
587,22.0,9.0,home,
587,23.0,9.0,blue_collar,7241.2294607154945
587,24.0,9.0,home,
587,25.0,9.0,home,
587,26.0,9.0,blue_collar,72190.40467717336
592,16.0,9.0,schooling,
592,17.0,10.0,schooling,
592,18.0,11.0,home,
592,19.0,11.0,home,
592,20.0,11.0,home,
592,21.0,11.0,blue_collar,14157.848765362227
592,22.0,11.0,blue_collar,14783.45771309693
592,23.0,11.0,blue_collar,14097.860466716887
592,24.0,11.0,blue_collar,14527.627577467147
592,25.0,11.0,blue_collar,10085.287203219475
592,26.0,11.0,blue_collar,13877.064904253515
600,16.0,10.0,schooling,
600,17.0,11.0,schooling,
600,18.0,12.0,schooling,
600,19.0,13.0,schooling,
600,20.0,14.0,home,
600,21.0,14.0,schooling,
600,22.0,15.0,home,
600,23.0,15.0,schooling,
600,24.0,16.0,home,
600,25.0,16.0,white_collar,12112.568787540913
600,26.0,16.0,blue_collar,3909.032367395357
605,16.0,10.0,schooling,
605,17.0,11.0,schooling,
605,18.0,12.0,white_collar,17925.938503990124
605,19.0,12.0,white_collar,18139.003666456523
605,20.0,12.0,white_collar,21050.389077254807
605,21.0,12.0,blue_collar,23740.39213193931
605,22.0,12.0,blue_collar,28290.401698645634
605,23.0,12.0,blue_collar,33353.66579445863
605,24.0,12.0,blue_collar,34008.5815963396
606,16.0,10.0,schooling,
606,17.0,11.0,schooling,
606,18.0,12.0,schooling,
606,19.0,13.0,white_collar,13128.523178515004
606,20.0,13.0,white_collar,20757.583418778184
606,21.0,13.0,white_collar,19512.32461363736
606,22.0,13.0,white_collar,17444.254816626504
606,23.0,13.0,white_collar,25221.57600406711
610,16.0,10.0,schooling,
610,17.0,11.0,white_collar,8771.45930602335
610,18.0,11.0,white_collar,14982.338315251876
610,19.0,11.0,white_collar,18843.47289182973
610,20.0,11.0,white_collar,18033.149003017566
610,21.0,11.0,white_collar,19523.30976962121
610,22.0,11.0,white_collar,16534.24054958098
610,23.0,11.0,white_collar,19779.703779020503
613,16.0,11.0,schooling,
613,17.0,12.0,home,
613,18.0,12.0,blue_collar,8270.983927871077
613,19.0,12.0,blue_collar,7057.405563980544
613,20.0,12.0,blue_collar,
613,21.0,12.0,blue_collar,
613,22.0,12.0,blue_collar,13358.17842711223
613,23.0,12.0,blue_collar,17058.68377513218
613,24.0,12.0,blue_collar,19154.25860023725
616,16.0,9.0,blue_collar,10750.402971339363
616,17.0,9.0,schooling,
616,18.0,10.0,schooling,
616,19.0,11.0,schooling,
616,20.0,12.0,blue_collar,11176.355947635495
616,21.0,12.0,white_collar,13390.797218534519
616,22.0,12.0,white_collar,15773.680222684905
616,23.0,12.0,home,
616,24.0,12.0,white_collar,19545.161836976786
629,16.0,7.0,schooling,
629,17.0,8.0,blue_collar,
629,18.0,8.0,home,
629,19.0,8.0,home,
629,20.0,8.0,blue_collar,8434.307729150745
629,21.0,8.0,blue_collar,9228.08272249259
629,22.0,8.0,blue_collar,11144.171693664683
629,23.0,8.0,blue_collar,13038.468430491912
629,24.0,8.0,blue_collar,13675.628928932529
629,25.0,8.0,blue_collar,12215.726148110489
630,16.0,8.0,home,
630,17.0,8.0,blue_collar,
630,18.0,8.0,blue_collar,6324.317040374864
630,19.0,8.0,blue_collar,11951.822723251847
630,20.0,8.0,blue_collar,13621.306225723443
630,21.0,8.0,blue_collar,14230.08757695166
630,22.0,8.0,blue_collar,14631.249051860908
630,23.0,8.0,blue_collar,18301.600915099134
637,16.0,10.0,schooling,
637,17.0,11.0,schooling,
637,18.0,12.0,schooling,
637,19.0,13.0,blue_collar,8630.678376741369
637,20.0,13.0,blue_collar,11735.553341058816
637,21.0,13.0,blue_collar,9733.802644217487
637,22.0,13.0,blue_collar,10916.162064845123
637,23.0,13.0,blue_collar,13434.855617691917
638,16.0,10.0,schooling,
638,17.0,11.0,schooling,
638,18.0,12.0,white_collar,13514.026605571973
638,19.0,12.0,white_collar,
638,20.0,12.0,blue_collar,33816.3233336558
638,21.0,12.0,blue_collar,19115.78071356192
638,22.0,12.0,blue_collar,19145.483822405036
638,23.0,12.0,blue_collar,20520.68077472505
638,24.0,12.0,blue_collar,22280.329949087587
638,25.0,12.0,blue_collar,23358.066835313537
638,26.0,12.0,blue_collar,21696.34082358922
639,16.0,10.0,schooling,
639,17.0,11.0,schooling,
639,18.0,12.0,blue_collar,7884.568296548852
639,19.0,12.0,blue_collar,11366.620674883981
639,20.0,12.0,blue_collar,15879.899825262077
639,21.0,12.0,blue_collar,30317.5983780637
639,22.0,12.0,blue_collar,32582.32405956293
639,23.0,12.0,blue_collar,27907.40423695285
639,24.0,12.0,blue_collar,21915.01270971022
